ID,female,age,level_sco,nationality,paid_act,internship,children,id_parentsinc,parents_stat,semester,siblings,bac,distance
1m9w36934,0,22,2,1,1,1,0,7,0,1,3,2,347
1a2x56382,1,19,2,1,1,1,0,7,1,1,2,4,347
1u2c98672,0,18,2,1,1,0,0,7,1,1,2,2,347
1g7v66553,1,20,,1,0,0,0,8,1,1,3,4,347
1c7f32579,0,19,,1,1,1,0,7,1,1,2,3,347
1a3x22799,1,17,2,1,1,0,0,7,1,1,1,2,347
1w7h68298,1,23,2,1,0,1,0,3,1,0,2,3,347
1q4m84939,1,22,2,1,0,,0,5,1,1,1,4,348
1m2w72238,1,26,2,1,0,1,0,4,1,0,4,1,348
1y5p66848,0,20,2,1,1,1,0,5,1,1,1,3,348
1y9s68948,0,22,,1,0,1,0,8,1,1,0,1,348
1e7q68973,0,20,2,1,1,1,0,5,1,1,1,2,350
1w5k34564,1,22,2,1,1,1,0,3,1,0,2,1,350
1e5q24538,0,22,,1,1,0,0,8,0,0,1,4,350
1y2p62885,1,18,,1,1,0,0,8,1,0,1,4,350
1s4u34559,1,19,2,1,0,1,0,4,1,1,1,4,350
1u2z94997,1,21,,1,0,1,0,8,1,0,0,3,350
1y4s42938,1,22,2,1,1,1,0,6,1,1,1,3,352
1a2x66236,1,24,2,1,1,1,0,2,1,0,4,4,352
1y5s94327,0,22,,1,0,1,0,8,0,0,1,3,355
1g2v46555,1,20,,1,1,0,0,8,1,1,0,3,356
1a2a74964,1,20,2,1,1,1,0,8,1,1,4,4,356
1e4n92963,0,22,2,1,0,1,0,6,1,1,1,3,358
1s4u96946,0,21,,1,1,1,0,8,1,1,1,4,358
1g4v54967,1,18,2,1,1,0,0,3,1,1,2,3,358
1a9a58857,0,20,2,1,1,1,0,6,1,1,1,3,359
1q4m74936,1,24,,1,1,1,0,7,1,0,0,4,359
1m3t68998,0,23,2,1,1,1,0,7,1,1,2,4,359
1w6h68959,1,23,2,1,1,1,0,8,1,1,3,2,360
1g5y38969,0,18,2,1,1,1,0,7,1,1,1,4,360
1y2p22789,0,22,2,1,0,1,0,6,1,0,1,4,362
1q2m26225,0,21,2,1,0,1,0,7,1,1,2,4,362
1e8n88574,1,23,2,1,1,1,0,6,1,1,2,3,362
1u8c26564,1,22,,1,1,0,0,8,1,0,1,4,362
1y3s94365,1,23,2,1,0,1,0,6,1,1,1,4,362
1q7m82977,0,18,2,1,0,0,0,8,0,1,2,3,363
1c3f72774,0,18,,1,1,0,0,8,0,1,9,3,363
1u2c88876,1,19,2,1,1,0,0,4,0,0,3,3,364
1s8r76886,0,22,2,1,1,1,0,5,1,1,2,2,364
1y6s86348,1,20,2,1,1,0,0,6,1,0,2,1,364
1g9v42796,1,18,2,1,1,0,0,5,1,0,0,3,365
1m4w24268,1,19,2,1,0,0,0,5,0,1,1,2,367
1a4a58228,1,19,2,1,0,0,0,4,1,1,1,2,367
1q9j58657,1,25,,1,0,1,0,7,1,1,0,4,368
1w8k34968,1,23,2,1,1,1,0,5,1,1,2,3,369
1u4c82368,0,20,2,1,1,1,0,7,1,1,2,3,369
1g3y98958,1,21,2,1,1,1,0,6,1,0,0,3,369
1s5r64233,0,22,2,1,0,1,0,3,1,0,2,2,370
1q2j66273,1,20,2,1,1,1,0,2,1,0,3,3,370
1s2u56267,1,20,2,1,0,0,0,8,1,1,4,2,370
1c6f98344,0,22,,1,0,1,0,8,1,1,1,3,370
1u6c46375,0,21,2,1,1,1,0,7,0,1,5,2,370
1q4j48938,1,21,,1,0,1,0,7,1,1,0,3,370
1s4r48933,1,21,2,1,1,1,0,6,1,1,1,4,371
1q3m78996,0,20,2,1,0,1,0,8,1,1,2,4,371
1y6s26553,1,24,2,1,0,1,0,4,1,1,1,2,371
1e2q84598,0,25,,1,0,1,0,8,1,0,1,2,371
1w4k54598,0,21,2,1,1,0,0,1,1,1,2,2,371
1s4u76538,0,23,2,1,1,1,0,6,0,1,1,4,371
1s5u44535,1,18,,1,1,1,0,8,1,1,0,4,371
1e7q28945,1,21,2,1,1,0,0,6,0,0,0,4,371
1s3r82977,0,21,2,1,1,0,0,7,1,1,2,4,373
1q4j48982,1,21,2,1,1,1,0,6,1,1,1,3,373
1m8w52675,0,20,2,1,1,0,0,7,1,1,2,2,374
1c5f46999,0,20,2,1,0,1,0,5,1,1,3,3,374
1g4v24957,0,21,2,1,1,0,0,8,1,1,4,2,374
1c3f62252,1,23,,1,1,1,0,8,1,1,1,1,374
1s5u44922,0,21,2,1,1,1,0,7,1,0,1,3,377
1q6j44242,1,24,2,1,0,1,0,7,0,1,1,2,379
1c3f36593,0,22,2,1,0,0,0,7,1,0,3,4,379
1w2h96265,1,21,2,1,1,1,0,8,1,1,2,2,380
1u5c68249,1,23,2,1,0,0,0,7,1,0,2,2,380
1c6f86265,0,22,2,1,1,1,0,7,1,0,2,3,380
1u4z38938,1,19,,1,1,1,0,8,0,0,1,4,380
1q4j64928,1,23,,1,0,1,0,8,1,0,1,2,380
1g2v78238,1,23,,1,0,1,0,8,0,1,1,2,380
1c2f68235,1,21,,1,1,1,0,7,1,1,0,4,380
1m3t44463,1,18,2,1,1,0,0,7,1,1,2,2,380
1e8q32647,1,20,,1,1,1,0,8,1,1,1,3,381
1m2t98258,1,21,2,1,0,1,0,5,0,1,1,2,381
1a3a88459,0,22,2,1,0,0,0,5,1,0,1,1,381
1e3n76779,1,23,,1,0,1,0,7,0,0,0,2,382
1q9j84539,1,20,,1,0,1,0,1,1,1,2,1,382
1s6r32742,0,22,,1,1,1,0,4,1,1,2,2,382
1y9p46778,1,17,2,1,1,0,0,2,1,0,1,1,383
1y2p92224,1,20,2,1,1,1,0,7,1,1,1,2,383
1u4c86995,1,23,,1,1,1,0,8,0,0,1,3,384
1w2h76232,1,19,,1,1,1,0,8,0,1,1,4,384
1e9q52626,1,23,2,1,0,1,0,5,0,1,2,1,386
1u7z32988,0,22,2,1,1,1,0,5,1,1,0,3,386
1e2n26227,1,19,2,1,1,1,0,5,1,0,2,4,386
1e4q52983,1,21,,1,0,1,0,8,0,1,1,3,388
1m2w76263,1,23,2,1,0,1,0,4,1,1,1,1,388
1q9m22239,1,22,2,1,1,1,0,7,1,1,1,1,389
1s3u42678,1,20,2,1,1,1,0,7,1,1,2,4,389
1m5t68252,1,20,2,1,0,,0,4,1,1,2,4,390
1w4k38484,1,18,,1,1,0,0,5,1,1,1,2,390
1e9q42859,0,19,2,1,1,1,0,6,1,1,1,2,391
1g5y48697,1,19,2,1,1,0,0,7,1,1,1,4,391
1e6q64596,0,20,,1,1,1,0,7,1,1,0,4,392
1e8n62599,0,21,,1,1,0,0,7,1,1,0,4,392
1u2z66982,1,21,2,1,0,1,0,6,1,0,2,4,392
1m3t32992,1,20,2,1,1,1,0,7,1,1,2,4,392
1y3s86678,0,23,,1,0,0,0,8,0,0,0,2,394
1y2p86263,1,22,2,1,0,1,0,7,0,1,2,1,395
1g7v78424,1,23,,1,1,1,0,8,1,1,1,1,395
1s2u66265,1,21,2,1,0,1,0,5,1,1,0,2,396
1c9f22646,1,21,,1,0,1,0,8,0,1,1,2,398
1q6m52952,1,21,2,1,1,1,0,8,1,1,2,2,398
1m7t98443,1,18,2,1,1,0,0,6,1,0,0,2,399
1g7v76348,1,22,2,1,0,1,0,7,1,0,1,3,399
1g3y46923,1,23,2,1,1,1,0,4,1,0,3,1,400
1q2j36275,1,25,2,1,0,1,0,6,1,1,2,2,401
1u8c62932,0,21,,1,0,1,0,8,1,1,1,4,401
1m7t34589,1,23,2,0,1,1,0,7,1,1,1,1,401
1m2t38557,0,19,2,1,1,0,0,6,0,1,1,3,401
1w5k46977,1,20,,1,1,0,0,8,1,1,1,4,403
1w3h84753,1,18,,1,0,1,0,8,1,0,1,2,403
1u7z64437,1,24,2,1,0,1,0,6,1,1,1,1,403
1a6a46953,1,20,2,1,1,1,0,4,1,1,0,3,403
1m6t94483,1,21,2,1,0,1,0,6,1,1,4,4,403
1w6k96522,0,17,,1,1,0,0,8,1,1,1,3,404
1w9h92822,0,20,2,1,1,1,0,6,1,1,2,2,404
1e7n64979,1,22,2,1,1,1,0,6,1,1,2,3,405
1m3t92983,0,21,2,1,1,1,0,7,0,1,2,3,407
1q2j76774,0,20,2,1,1,1,0,7,1,0,1,4,407
1w2k66275,1,18,2,1,1,0,0,7,1,1,1,4,408
1c2f62263,1,22,2,1,1,1,0,5,1,1,1,2,408
1g9v58685,1,21,2,1,1,1,0,4,1,1,1,3,409
1a2a26267,1,20,2,1,1,1,0,7,1,1,2,1,411
1w2k98223,1,19,2,1,1,0,0,3,1,1,1,1,413
1y5p76673,1,23,,1,0,0,0,8,1,0,1,2,415
1w9k56859,0,17,2,1,1,1,0,5,1,1,2,4,416
1u9c44853,1,18,2,1,1,0,0,4,1,1,1,4,416
1q9j62939,0,20,2,1,0,1,0,3,1,1,1,1,417
1a5a84956,0,17,2,1,1,1,0,8,1,1,2,4,417
1c2f22265,1,22,,1,1,0,0,8,1,1,1,3,417
1s9u46935,0,23,,1,0,1,0,8,1,1,1,3,417
1e7n34568,1,22,2,1,1,1,0,6,1,0,2,4,418
1s2u58485,1,22,,1,0,0,0,8,1,0,0,2,418
1a7x72985,0,21,2,1,1,1,0,3,1,1,1,4,419
1g3y26375,1,21,2,1,0,1,0,7,1,1,1,2,419
1q9m38835,0,25,2,1,0,1,0,5,1,1,2,1,420
1u3z68933,0,23,2,1,1,1,0,6,1,1,1,2,420
1e5n94958,0,19,,1,0,0,0,5,1,1,1,2,421
1s2r52273,1,20,2,1,1,0,0,3,0,0,1,3,421
1a2x86682,1,18,2,1,1,0,0,6,1,0,1,3,421
1u4z36462,1,19,2,0,1,1,0,8,1,1,2,3,423
1u4z22469,1,23,2,1,1,1,0,5,1,1,1,2,423
1q2j88534,1,20,2,1,0,1,0,6,1,1,1,4,424
1u5z72444,1,23,2,1,0,1,0,5,1,1,1,2,424
1q4m68994,1,22,2,1,0,1,0,5,1,1,1,4,424
1s4u76983,0,21,,1,1,1,0,8,1,1,1,4,424
1y6p82935,0,17,,1,1,1,0,8,1,1,1,4,425
1a2a58989,1,21,2,1,1,1,0,3,1,0,1,4,425
1g2y36377,0,23,2,1,0,0,0,6,0,1,1,1,425
1g2v56322,0,24,,1,0,1,0,8,1,1,1,1,425
1e4q48934,0,21,2,1,1,1,0,8,0,1,4,3,426
1a9x92922,0,22,,1,0,1,0,7,1,1,1,3,426
1g9y26933,0,22,,1,1,1,0,8,1,1,2,2,426
1e4q24996,0,21,2,1,1,1,0,6,1,1,2,3,426
1m8w54297,0,21,2,1,1,1,0,6,1,1,1,2,427
1m9w66224,1,21,2,1,1,1,0,6,1,1,1,2,427
1q2j94578,0,21,,1,0,1,0,8,0,1,1,1,428
1g6y94683,0,22,,1,0,1,0,8,1,1,1,2,430
1q8m68998,0,20,2,1,1,1,0,8,1,0,2,4,430
1m5t44934,1,23,,1,1,1,0,7,1,1,0,4,430
1w2k66753,0,25,,1,0,0,0,8,1,0,0,3,431
1m7t82525,1,21,2,1,0,1,0,6,1,1,2,3,431
1w7k46564,1,22,2,1,0,0,0,4,0,0,2,4,431
1u7c98924,0,18,,1,1,1,0,8,1,1,1,4,432
1q2j58292,1,22,2,1,1,1,0,5,1,1,2,3,433
1g9v28868,1,21,2,1,1,1,0,7,1,1,2,3,433
1g5y22388,1,21,2,1,1,1,0,3,0,0,0,2,434
1q8j86769,1,20,2,1,1,1,0,5,1,1,1,3,434
1g2y22549,1,22,2,1,0,1,0,5,1,1,2,3,436
1a2a92264,1,20,2,1,1,1,0,6,1,1,1,2,436
1e2n34279,1,20,2,1,0,1,0,8,1,1,2,4,437
1q9m46969,0,21,2,1,0,1,0,7,1,1,1,2,437
1q9j62968,0,20,,1,1,1,0,8,1,1,1,3,437
1y2p26267,1,22,2,1,1,0,0,3,1,1,2,1,437
1q2j54483,0,22,2,1,0,1,0,4,1,1,2,2,439
1s6u58958,1,20,2,1,1,1,0,5,1,1,1,3,440
1w7h74894,1,19,2,1,1,0,0,3,1,0,2,3,440
1a6x48888,1,18,2,1,0,1,0,5,1,0,1,1,441
1y8p74445,1,22,2,1,1,1,0,5,1,1,1,1,441
1m8t66455,1,22,,1,0,1,0,8,0,1,1,2,441
1a8a48452,1,25,2,1,1,1,0,5,1,1,3,2,441
1g8y64467,0,23,2,1,1,0,0,4,1,0,1,2,441
1u7c36967,1,22,,1,0,1,0,8,0,1,1,4,444
1s8u84996,0,20,2,1,1,1,0,5,1,1,1,3,444
1s7u26747,1,20,2,1,1,1,0,7,0,1,1,1,446
1g2y94266,1,19,2,1,0,0,0,3,0,1,2,2,446
1y9s86849,0,21,2,1,0,1,0,7,1,1,1,2,447
1e6q48936,1,22,,1,0,1,0,8,1,1,0,2,447
1y9p38285,1,19,2,1,1,1,0,5,1,1,1,4,449
1s2r86979,0,23,,1,0,1,0,8,1,1,0,3,449
1q7m46982,1,19,2,1,0,1,0,5,1,1,1,3,450
1c8f92639,1,19,2,1,1,0,0,8,1,1,2,3,451
1u8c78643,1,22,2,1,1,1,0,5,1,0,1,3,451
1u6c86678,1,17,2,1,1,0,0,7,1,1,1,1,451
1u7c52985,0,19,2,1,0,1,0,6,1,0,2,4,453
1q5j76279,1,21,2,1,0,0,0,4,1,1,1,2,454
1u7c42924,1,21,2,1,1,1,0,5,1,0,1,3,455
1y7p54642,1,21,2,1,0,1,0,6,1,1,3,3,455
1e2q56269,1,19,,1,1,0,0,8,1,1,1,2,455
1u5z48778,0,22,,1,0,1,0,8,1,1,1,4,455
1g5v52336,1,19,2,1,0,1,0,5,0,1,0,1,456
1g3v82566,0,19,2,1,0,1,0,7,0,1,1,3,457
1g2v78226,1,18,,1,1,1,0,8,0,1,1,3,459
1g4y86933,1,22,,1,1,1,0,8,1,1,1,1,459
1e2n48554,1,20,2,1,1,0,0,7,1,1,3,4,460
1w6h34628,0,22,,1,0,1,0,4,1,1,2,2,462
1e9q94648,0,22,,1,0,1,0,8,1,0,0,4,462
1q9m58663,1,18,,1,1,0,0,8,1,1,1,2,462
1c7f38934,0,22,2,1,0,1,0,5,1,1,4,3,462
1q3j56478,1,20,2,1,1,1,0,4,1,1,0,3,463
1w3h22463,0,22,2,1,0,1,0,4,1,1,1,3,463
1g2y74264,1,21,,1,1,0,0,8,1,0,1,3,463
1e5n48779,0,23,,1,0,0,0,8,1,1,1,4,463
1s5r62984,1,20,2,1,1,1,0,6,1,1,2,3,463
1m3w38549,1,17,,1,1,0,0,8,1,1,1,3,463
1e9q44936,1,21,2,1,1,1,0,7,0,1,1,4,463
1q2j72563,0,25,,1,1,1,0,7,1,1,0,1,464
1a4a54529,1,21,2,1,1,1,0,2,1,1,3,2,464
1g7y84942,1,22,2,1,0,1,0,7,1,1,1,4,465
1a5x26539,0,20,2,1,0,1,0,7,0,1,2,4,465
1w5k22537,1,23,,1,0,0,0,8,0,0,1,4,465
1m6w22745,1,22,,1,0,1,0,7,1,1,0,3,466
1q2j54647,0,26,,1,0,0,0,8,1,0,1,2,466
1e8n42936,0,21,2,1,1,1,0,8,0,1,3,4,466
1m8t94524,0,23,,1,0,0,0,8,1,0,1,1,466
1u2z46229,1,20,2,1,0,1,0,7,1,1,3,3,467
1y3p92229,0,24,,1,0,0,0,7,0,0,0,3,467
1w3k88925,0,20,2,1,0,1,0,4,0,1,1,3,467
1e6n62955,0,20,2,1,0,1,0,6,0,0,2,2,468
1q6j84483,0,20,2,1,1,0,0,3,0,1,4,2,468
1w7h84453,1,17,,1,1,0,0,8,1,1,1,2,468
1e7q66423,1,17,2,1,0,1,0,7,1,1,3,4,468
1s5u92475,1,21,2,1,0,1,0,3,1,1,2,1,469
1w4k74855,0,18,2,1,0,1,0,7,1,1,1,4,470
1c2f72246,0,19,2,1,0,1,0,5,1,0,2,1,470
1u5z34579,0,19,2,1,1,0,0,8,1,1,2,1,470
1e8n34532,1,28,,1,0,0,0,8,1,0,1,2,470
1m3w48664,0,25,,1,0,1,0,8,0,0,1,2,470
1g7v68933,0,19,,1,1,0,0,8,1,0,1,3,470
1m5w94955,0,19,2,1,1,1,0,5,1,1,2,3,470
1u2c62828,0,19,,1,1,0,0,8,1,1,1,3,471
1q6m34248,1,25,,1,0,1,0,8,1,1,1,1,471
1m5t52252,1,23,2,1,1,1,0,6,1,0,1,3,471
1a8x26378,0,25,,1,0,1,0,8,0,1,0,2,471
1s5u48538,1,22,,1,1,0,0,8,1,0,0,4,471
1g2v44382,1,23,,1,1,1,0,8,1,1,0,1,472
1m3t96334,0,21,2,1,1,0,0,6,1,1,2,1,472
1s7u26457,1,18,,1,1,0,0,8,1,0,1,4,472
1g6v22965,1,24,2,1,1,1,0,5,1,0,1,3,472
1m5w82682,1,22,2,1,0,1,0,5,0,0,4,2,472
1y4p52937,1,23,2,1,0,1,0,7,1,1,1,4,473
1m9w54559,1,22,2,1,0,0,0,7,1,1,1,1,474
1w9k46788,0,17,2,1,1,0,0,8,1,0,3,4,474
1u7z36963,1,22,,1,0,1,0,8,1,0,1,3,474
1y3s22945,0,21,,1,1,1,0,8,1,1,1,3,475
1a3a62953,0,23,2,1,0,1,0,5,0,1,2,2,475
1e4n76379,1,21,,1,0,0,0,7,1,0,0,3,475
1c4f42328,0,21,2,1,1,1,0,7,1,1,1,4,475
1g3y42357,1,18,2,1,1,0,0,6,1,1,2,4,476
1m5w56965,0,21,,1,1,1,0,8,1,1,1,3,477
1q5j84994,0,21,2,1,1,1,0,4,1,1,1,2,477
1u2z42263,0,22,2,1,1,0,0,7,1,1,1,3,477
1s7r28267,1,21,,1,1,1,0,8,1,1,1,3,477
1s7u26278,1,24,,1,1,1,0,8,1,1,1,2,477
1s8r54276,0,19,2,1,1,0,0,5,1,1,2,4,477
1u8c64264,1,19,2,1,1,0,0,7,1,0,2,2,477
1s7r58292,1,21,2,1,1,1,0,3,1,1,4,1,477
1q7j66293,0,26,,1,0,1,0,8,1,0,0,2,477
1m7t74298,0,21,2,1,0,0,0,6,1,0,1,1,477
1s7u84246,1,21,,1,1,1,0,7,1,1,0,1,477
1q3j56754,1,25,,1,0,1,0,8,1,0,1,1,477
1a3a74743,1,18,,1,0,1,0,8,1,1,1,4,477
1e5q32948,0,21,,1,0,1,0,8,1,1,1,3,478
1g2y28229,0,21,2,1,1,1,0,5,1,1,3,3,478
1g7y78429,1,22,2,1,1,0,0,7,1,0,2,2,479
1e6q82676,0,19,2,1,1,1,0,5,0,1,1,1,480
1e7n22266,1,23,2,1,0,1,0,6,1,0,3,1,481
1u2z22965,0,21,2,1,0,1,0,5,1,1,2,3,482
1c8f62895,1,18,2,1,1,0,0,6,1,1,2,2,482
1u3z94873,0,19,,1,1,0,0,8,1,0,1,4,483
1y9s98973,1,22,2,1,1,1,0,6,1,1,0,4,483
1c8f68945,1,23,,1,0,1,0,8,0,1,1,1,483
1s3u64955,0,21,,1,0,1,0,8,1,1,1,4,485
1q2j72232,1,20,2,1,0,1,0,6,1,1,1,4,486
1a4a36933,1,20,2,1,0,1,0,5,1,1,1,2,486
1g6v86988,0,20,2,1,1,1,0,7,1,0,2,4,486
1q9j44956,0,21,,1,0,1,0,8,0,1,1,3,488
1s5u72952,0,21,2,1,0,1,0,8,1,0,2,3,488
1w3h24926,1,20,,1,0,1,0,7,1,1,0,4,489
1s4u62256,0,20,2,1,0,1,0,6,1,1,3,1,489
1q5m24949,1,19,2,1,0,,0,7,1,1,1,3,490
1q5m74289,1,18,2,1,1,0,0,7,1,1,1,4,490
1y8p68868,1,18,2,1,1,1,0,6,0,1,2,3,490
1g4y52325,1,23,2,1,0,1,0,5,1,1,2,3,490
1e5n78524,1,19,,1,1,0,0,8,1,0,1,4,491
1q5m46535,1,20,2,1,1,1,0,5,1,1,1,3,491
1g2v34557,1,22,,1,0,1,0,7,1,0,4,2,491
1y6p74955,1,21,2,1,0,1,0,6,1,1,1,3,491
1u8c82996,0,20,,1,1,1,0,2,0,1,1,4,491
1e9n84447,1,27,2,1,0,0,0,4,1,1,2,1,491
1e2n82267,0,18,,1,1,1,0,7,0,1,0,4,491
1c8f96493,1,22,,1,1,1,0,8,1,1,1,3,491
1q4m34937,1,20,2,1,1,1,0,7,1,1,1,3,492
1s9u88889,1,22,2,1,1,1,0,7,1,0,1,4,492
1u2c82272,1,23,2,1,1,1,0,8,1,1,5,4,492
1c9f28227,0,19,2,1,1,1,0,5,1,1,1,1,492
1c2f88269,1,20,2,1,1,1,0,2,0,1,0,3,492
1m6t74988,0,22,,1,0,1,0,8,1,1,1,2,492
1g2v96252,0,18,,1,0,0,0,7,1,1,0,4,492
1w5h98635,1,18,2,1,1,0,0,6,1,1,2,1,494
1e4q26543,1,25,2,1,1,1,0,7,1,1,1,2,494
1y8s56674,1,18,2,1,1,0,0,7,0,1,2,1,495
1y9p74639,1,20,2,1,0,1,0,8,1,0,2,1,495
1q2m46285,1,20,2,1,0,1,0,7,0,1,4,3,496
1y2p26943,0,27,,1,0,1,0,8,1,0,1,2,496
1q8m56667,1,22,,1,0,1,0,8,1,0,1,1,497
1a3x26938,0,21,,1,0,0,0,8,0,0,1,1,497
1a4a84984,1,20,,1,1,0,0,8,1,1,1,3,498
1e7q22962,1,22,,1,0,,0,8,0,1,1,3,500
1q6j62482,1,22,2,1,0,1,0,7,1,1,2,1,500
1g7y56969,0,21,2,1,1,1,0,4,0,0,1,1,500
1g4v84397,1,17,2,1,0,1,0,7,1,1,1,1,500
1m4w84399,1,17,2,1,1,1,0,4,1,1,2,3,500
1g7v36929,1,23,,1,0,1,0,8,1,1,1,2,501
1e9q68878,0,18,,1,1,0,0,8,0,1,1,3,502
1s2u46229,1,19,,1,1,1,0,5,1,1,4,2,502
1y7s96449,1,20,2,1,1,0,0,6,1,1,1,2,503
1u9z98287,0,23,,1,0,1,0,8,0,1,1,2,503
1s9u62982,0,23,2,1,1,1,0,3,1,1,1,1,504
1u9c78383,1,21,2,1,1,0,0,6,0,1,1,1,505
1q2m84995,1,21,2,1,1,1,0,7,1,1,1,3,506
1g2y22728,0,23,2,1,1,1,0,7,1,0,2,1,506
1w3h48728,0,27,2,1,0,1,0,5,1,1,3,1,506
1e2q62998,0,22,,1,1,1,0,8,1,1,1,3,507
1m5t42954,0,22,2,1,1,1,0,7,1,1,3,2,510
1u3z32955,0,19,2,1,1,1,0,5,1,1,2,3,512
1e3n26927,1,20,,1,0,1,0,8,1,1,1,4,513
1m5t46972,0,20,,1,1,1,0,8,1,1,1,4,515
1c9f98652,1,20,,1,0,1,0,7,1,1,0,1,515
1g6v68946,1,16,2,1,1,1,0,7,1,1,3,4,516
1w2h38267,1,19,,1,1,1,0,8,1,1,0,2,518
1q7m54962,1,21,2,1,0,1,0,7,1,1,1,3,519
1a7x26943,1,19,,1,1,0,0,8,0,0,1,4,519
1a5x52546,1,20,2,1,1,1,0,5,1,1,2,2,519
1e6n62926,1,19,2,1,1,1,0,7,1,1,1,3,519
1a5x62467,1,19,,1,1,1,0,8,0,1,1,4,519
1y4p54492,0,22,,1,1,0,0,7,1,1,1,1,519
1y2s92263,1,19,,1,0,1,0,8,1,1,1,4,519
1w2k88269,0,18,2,1,1,0,0,7,1,1,2,4,519
1y6s66994,1,21,2,1,1,1,0,5,1,1,1,4,519
1e2n62226,1,19,2,1,0,1,0,6,1,1,1,2,521
1m7w32237,1,23,2,1,0,1,0,7,1,0,2,2,522
1u6z26958,0,21,2,1,1,1,0,7,1,1,1,3,522
1e4q46997,0,21,2,1,1,1,0,8,1,1,2,3,523
1w8k38928,0,20,2,1,0,,0,7,1,0,2,4,523
1w7k28982,0,23,2,1,1,1,0,7,1,1,1,2,524
1y5s64776,0,22,2,1,1,0,0,6,1,0,0,4,525
1c6f92526,0,20,2,1,0,0,0,4,0,1,2,2,526
1e6n58963,1,19,2,1,0,0,0,5,1,1,5,4,526
1a6a96984,1,22,,1,1,1,0,8,1,0,1,3,529
1m4w62935,1,23,,1,1,1,0,8,1,1,1,4,529
1g5y34246,1,22,2,1,0,1,0,4,1,1,2,3,529
1s7u32955,1,19,,1,1,1,0,8,1,1,1,4,530
1m3t84587,1,22,2,1,1,0,0,7,0,1,2,2,530
1u4c66573,1,21,2,1,1,1,0,6,0,1,1,2,530
1u5c44959,0,21,2,1,0,1,0,8,1,0,5,4,530
1c9f32442,0,23,,1,0,1,0,8,1,1,1,4,530
1a6x44485,0,18,2,1,0,1,0,7,1,1,2,1,531
1m3w94938,1,21,,1,0,0,0,8,0,0,1,2,533
1y6s68959,0,20,,1,1,1,0,8,1,0,0,3,534
1q5j68463,1,22,2,1,1,1,0,7,1,1,1,4,535
1e3q38489,1,22,2,1,0,1,0,4,1,0,2,1,535
1e5n84443,1,20,2,1,1,1,0,7,1,0,1,2,535
1y6s42926,1,20,,1,1,1,0,5,1,1,2,3,535
1a2x92972,1,24,2,1,0,1,0,4,1,1,1,4,536
1u2c34268,1,21,2,1,1,1,0,7,1,1,1,3,536
1e3q56265,0,18,2,1,1,1,0,8,1,1,2,2,536
1m2w34262,0,21,2,1,0,0,0,2,1,1,3,3,537
1u6c46998,1,20,2,1,1,1,0,5,1,1,1,3,537
1e8n66352,1,20,2,1,1,0,0,6,1,1,1,3,537
1m3w62228,1,20,2,1,1,1,0,6,1,1,3,3,538
1u2c88944,1,20,2,1,0,1,0,8,1,1,2,4,538
1c2f32263,1,21,,1,1,0,0,8,1,1,1,2,538
1u7z44928,1,22,2,1,0,,0,6,1,1,1,4,538
1q2j94268,0,19,2,1,1,1,0,7,1,1,1,3,539
1s3r82547,1,22,2,1,0,1,0,4,1,0,3,3,539
1y9s62347,1,19,2,1,0,1,0,7,1,1,2,2,540
1e7q38397,1,20,2,1,0,1,0,5,1,1,2,2,541
1s7u38358,1,18,,1,1,1,0,8,1,1,1,1,541
1s4u58956,1,20,2,1,0,1,0,3,1,1,3,4,541
1q6j42944,1,18,2,1,1,1,0,6,1,1,2,4,541
1s8u34482,1,18,,1,1,1,0,8,1,1,0,2,541
1w2k34643,1,22,2,1,1,1,0,7,1,1,2,3,542
1w4k28244,1,24,2,1,0,0,0,7,0,1,2,1,542
1s4r28249,1,25,,1,0,1,0,8,1,1,1,1,542
1g6v96948,1,21,,1,0,1,0,8,1,1,1,3,542
1w7h22564,0,20,2,1,0,1,0,7,1,1,1,2,544
1m3t76675,1,20,,1,0,1,0,8,1,1,1,4,544
1w2k46544,1,21,,1,1,0,0,8,1,0,1,2,544
1g9v32527,0,17,,1,1,0,0,8,1,0,1,2,544
1e2n94263,1,19,2,1,0,0,0,6,1,1,2,3,544
1w3h94355,0,22,2,1,0,1,0,4,1,0,1,2,547
1g2y54272,1,20,,1,1,0,0,5,1,1,0,3,548
1a6a52566,1,23,,1,1,0,0,8,1,0,1,3,548
1q9j26987,1,24,2,1,0,1,0,7,1,0,1,4,548
1g4v34434,0,19,2,1,0,0,0,4,1,1,1,4,549
1y2s86263,1,24,2,1,1,0,0,5,1,1,0,2,550
1y2s56986,1,22,,1,0,1,0,8,1,1,1,3,550
1e2n26346,0,22,2,1,1,1,0,7,1,1,1,2,550
1s5u26373,0,20,2,1,0,1,0,7,1,0,1,3,552
1a6x82929,1,20,,1,1,1,0,8,1,1,2,2,552
1g7v62979,0,21,,1,1,1,0,8,1,1,1,2,553
1q2j64223,0,23,,1,0,0,0,8,1,1,0,2,553
1w7k98449,1,19,2,1,1,0,0,4,1,1,3,1,553
1e5n46965,0,20,2,1,1,0,0,5,1,1,0,4,553
1a6x28964,1,22,2,1,0,1,0,8,1,1,2,4,554
1q2j36442,1,21,2,1,0,1,0,5,1,1,1,1,556
1e2n52228,1,21,,1,0,1,0,8,0,1,1,3,558
1y4p42866,1,18,2,1,0,1,0,3,1,1,1,3,558
1e4n46867,1,18,2,1,1,1,0,4,1,1,1,3,558
